icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0
152,,-0.00072924291,0,0.008263,0.008045,0.007823,0.007648,0.007507,0.007317,0.007189,0.007137,0.007149,0.007214,0.007242,0.007328,0.007415,0.007527,0.007619,0.007708,0.007926,0.008216,0.008518,0.008826,0.009139,0.009436,0.009614,0.00965,0.009556,0.009286,0.009078,0.008988,0.008959,0.009019,0.009087,0.008868,0.008556,0.008557,0.008944,0.008939,0.008432,0.007581,0.006688,0.00617,0.006006,0.005955,0.005885,0.005875,0.005894,0.005961,0.005978,0.005725,0.005506,0.00529,0.005206,0.005129,0.005064,0.004918,0.004705,,-3.8304061e-05,-3.0696946e-05,5.1907372e-06,2.0718201e-05,3.8975277e-05,4.4523996e-05,4.3136816e-05,3.9243763e-05,3.1233919e-05,2.4208524e-05,2.053921e-05,2.3403065e-05,2.7430361e-05,3.5887683e-05,4.3181564e-05,4.0809934e-05,2.6714398e-05,6.3094306e-06,-2.1344669e-05,-5.7456091e-05,-8.3588768e-05,-9.0569415e-05,-8.157512e-05,-5.669538e-05,-1.5482716e-05,6.6226647e-06,8.6810605e-06,1.2932095e-05,2.0673453e-05,2.2821345e-06,-1.0112988e-05,-2.429802e-05,-6.5644927e-05,-0.00012077414,-0.00012462244,-9.1330126e-05,-3.2263117e-05,4.7253608e-05,0.00011177984,0.00012923146,0.00011186934,6.873252e-05,1.9867994e-05,-1.4677257e-05,-3.1770892e-05,-3.9020025e-05,-2.2418615e-05,-9.7997539e-06,8.5020696e-07,1.1365925e-05,1.9017787e-05,2.9578253e-05,,
153,,-0.0010047699,0,0.003463,0.00331,0.003132,0.003029,0.002887,0.002725,0.002636,0.002568,0.002535,0.002555,0.0026,0.002677,0.002739,0.002828,0.002911,0.003017,0.003225,0.003483,0.003767,0.004063,0.004335,0.004568,0.004689,0.004687,0.004552,0.004286,0.004064,0.003947,0.003916,0.003991,0.004058,0.003885,0.003602,0.003617,0.003948,0.004105,0.00379,0.003134,0.002477,0.002105,0.002031,0.001996,0.001978,0.002016,0.002059,0.002126,0.002137,0.002014,0.001815,0.001647,0.001595,0.001556,0.001506,0.001439,0.001373,,-6.5676005e-05,-5.4957369e-05,-5.8465286e-06,2.3775883e-05,5.9732034e-05,6.9671133e-05,7.1619976e-05,7.6686967e-05,6.7040195e-05,5.2813642e-05,4.9403167e-05,5.5834348e-05,6.2947625e-05,7.7563946e-05,8.7795371e-05,7.7466504e-05,4.501827e-05,-1.8514007e-06,-6.4604141e-05,-0.00013320341,-0.00017997564,-0.0001898173,-0.00016477467,-0.00010231425,-1.7442144e-05,3.1668697e-05,3.8684531e-05,4.5992692e-05,5.047503e-05,2.679659e-05,8.1851401e-06,-1.1985384e-05,-8.1948843e-05,-0.00017539586,-0.00020667479,-0.0001655542,-6.7040195e-05,6.6163216e-05,0.00017510353,0.00021135201,0.00018855055,0.00011615104,2.5334957e-05,-3.5663825e-05,-6.0998782e-05,-7.0353228e-05,-5.3008526e-05,-1.7052375e-05,1.3447016e-05,3.0109622e-05,3.8781973e-05,4.9500609e-05,,
154,,-0.00045835856,0,0.002521,0.002385,0.002217,0.002096,0.002001,0.001887,0.001794,0.001738,0.00171,0.00172,0.001797,0.001875,0.001929,0.002015,0.002103,0.002212,0.002405,0.002658,0.002921,0.003188,0.00344,0.003653,0.003764,0.003754,0.003632,0.00339,0.00318,0.00307,0.003031,0.003094,0.003162,0.002995,0.00273,0.002764,0.003126,0.003279,0.002964,0.002363,0.001735,0.001354,0.001271,0.001241,0.001221,0.001243,0.001283,0.00135,0.001384,0.001281,0.001075,0.000925,0.000869,0.000823,0.000774,0.000725,0.000663,,-7.2095151e-05,-5.8432449e-05,4.757548e-06,2.915523e-05,6.6361696e-05,8.1976212e-05,8.1732235e-05,8.4293992e-05,8.1000305e-05,6.1604148e-05,5.4772797e-05,6.5629765e-05,7.3315035e-05,8.5635865e-05,9.9176578e-05,8.7587679e-05,4.5989631e-05,-8.905154e-06,-7.8194572e-05,-0.00015590119,-0.00020994206,-0.00021957914,-0.00018981397,-0.00011979262,-2.1713937e-05,3.5132662e-05,4.3183898e-05,5.5626715e-05,6.9533394e-05,4.2086002e-05,1.8786215e-05,-3.2936871e-06,-9.2955169e-05,-0.00022006709,-0.00025922537,-0.00020640439,-9.4541019e-05,6.5507777e-05,0.00020750229,0.00025458981,0.00022763038,0.00014663007,3.9524245e-05,-3.5010674e-05,-6.831351e-05,-8.5879841e-05,-6.9167429e-05,-2.2201891e-05,1.1710887e-05,3.3546813e-05,4.8917353e-05,6.1848124e-05,,
155,,0.0016804285,0,0.002784,0.002666,0.002511,0.002387,0.00229,0.002154,0.002045,0.00198,0.001949,0.001952,0.002026,0.002105,0.002157,0.002228,0.002314,0.00243,0.002637,0.002902,0.003185,0.003475,0.003743,0.003979,0.0041,0.004083,0.003936,0.003663,0.003421,0.003284,0.003238,0.003303,0.003371,0.003183,0.002878,0.002904,0.003291,0.003453,0.003108,0.002437,0.001759,0.001348,0.001252,0.001221,0.001185,0.001199,0.001246,0.001319,0.001345,0.001235,0.001015,0.000849,0.000791,0.000733,0.000675,0.000622,0.000561,,-7.1937446e-05,-6.1511729e-05,-4.7494932e-06,1.8071242e-05,5.8152331e-05,7.8887924e-05,8.2015639e-05,8.305821e-05,8.1088908e-05,6.162757e-05,5.4677092e-05,6.5797857e-05,7.85404e-05,9.2557197e-05,0.00010529974,9.3831451e-05,5.2476108e-05,-6.8346365e-06,-8.1088908e-05,-0.00016136693,-0.00022009847,-0.00023330437,-0.00020191138,-0.00012673038,-2.4558355e-05,3.7069215e-05,4.7494932e-05,5.9194903e-05,7.1937446e-05,4.3324645e-05,1.8882131e-05,-4.0544454e-06,-9.3947292e-05,-0.00022368955,-0.00026446568,-0.00020990443,-9.3947292e-05,6.7767159e-05,0.00021326383,0.00026272806,0.00023295685,0.00015082537,4.3556328e-05,-3.4173183e-05,-6.8925572e-05,-8.5259195e-05,-7.0663191e-05,-2.4210831e-05,1.2626701e-05,3.4520707e-05,5.0970171e-05,6.4871127e-05,,
156,,-0.0032955552,0,0.000631,0.00065,0.000656,0.000705,0.00075,0.00076,0.000751,0.00079,0.00085,0.000931,0.001085,0.001249,0.001384,0.001523,0.001668,0.001851,0.002134,0.002487,0.002861,0.00324,0.003598,0.003895,0.004054,0.00404,0.00388,0.003576,0.003311,0.00316,0.003108,0.003183,0.003267,0.003054,0.002714,0.002747,0.003239,0.0035,0.003159,0.002442,0.001704,0.001254,0.001164,0.001138,0.001115,0.001135,0.001187,0.001261,0.001296,0.001194,0.000954,0.000775,0.000719,0.000662,0.000606,0.000547,0.000472,,1.1542857e-05,1.5314286e-05,8.1142857e-06,7.0857143e-06,2.24e-05,4.5371429e-05,5.2571429e-05,6.0342857e-05,6.3542857e-05,5.04e-05,4.4228571e-05,5.8171429e-05,7.6e-05,9.5428571e-05,0.00011211429,0.00010011429,5.3028571e-05,-1.8171429e-05,-0.00010651429,-0.00020217143,-0.000268,-0.00028125714,-0.00024125714,-0.0001528,-3.28e-05,3.7371429e-05,5.12e-05,6.5257143e-05,8.6057143e-05,6.1942857e-05,4.1371429e-05,1.9885714e-05,-7.7942857e-05,-0.00023325714,-0.0002936,-0.00024297143,-0.00012057143,5.4171429e-05,0.0002192,0.00027805714,0.00024902857,0.00016068571,4.4342857e-05,-3.9428571e-05,-7.3028571e-05,-9.0514286e-05,-7.6228571e-05,-2.5828571e-05,1.2457143e-05,3.3714286e-05,5.0742857e-05,6.72e-05,,
157,,5.770314e-06,0,0.003497,0.003359,0.003177,0.003025,0.002926,0.002803,0.0027,0.002618,0.002573,0.002569,0.002641,0.002744,0.002815,0.002896,0.00298,0.003109,0.003354,0.00368,0.004027,0.004378,0.004711,0.004984,0.005092,0.005029,0.004789,0.004446,0.004163,0.003987,0.003896,0.003957,0.004001,0.003774,0.003415,0.003434,0.003888,0.00409,0.00373,0.002954,0.002211,0.001839,0.001782,0.001701,0.001683,0.001738,0.00175,0.001802,0.001794,0.001606,0.001434,0.001318,0.001298,0.001257,0.001222,0.001143,0.001039,,-6.4449878e-05,-5.4669927e-05,1.9559902e-06,2.0929095e-05,5.202934e-05,6.8753056e-05,7.393643e-05,7.5794621e-05,7.5110024e-05,6.1613692e-05,5.5354523e-05,6.5330073e-05,7.9022005e-05,9.6528117e-05,0.00011090465,9.9755501e-05,5.3496333e-05,-1.2616137e-05,-9.6528117e-05,-0.00018259169,-0.0002397066,-0.00024616137,-0.00020880196,-0.00012156479,-1.7603912e-05,4.2249389e-05,5.2127139e-05,6.5623472e-05,7.4621027e-05,5.2224939e-05,3.3740831e-05,1.0855746e-05,-7.4425428e-05,-0.00019364303,-0.00023442543,-0.00019413203,-7.9217604e-05,7.3349633e-05,0.00019168704,0.00022767726,0.00020753056,0.00011677262,1.6528117e-05,-3.3545232e-05,-5.1246944e-05,-6.1613692e-05,-3.002445e-05,1.2713936e-06,1.4963325e-05,2.396088e-05,3.1198044e-05,3.7555012e-05,,
158,,-0.0016111643,0,0.002715,0.00262,0.002504,0.002413,0.002329,0.002233,0.002177,0.002141,0.002121,0.00212,0.002172,0.002243,0.002295,0.00236,0.002413,0.002492,0.002652,0.002852,0.00306,0.003275,0.003466,0.003627,0.003693,0.003649,0.003515,0.003301,0.003113,0.003003,0.002951,0.002978,0.003002,0.002853,0.002633,0.002649,0.00293,0.003058,0.002842,0.002406,0.001975,0.00172,0.001669,0.001652,0.001633,0.001639,0.001655,0.001695,0.001705,0.001625,0.001495,0.001401,0.001361,0.001332,0.001304,0.001275,0.001217,,-5.794637e-05,-4.7482014e-05,1.3080445e-06,2.3152387e-05,5.5068672e-05,6.6579464e-05,6.7625899e-05,6.9457162e-05,6.5663833e-05,4.9836494e-05,4.4865925e-05,5.2714192e-05,6.030085e-05,7.4427731e-05,8.5546109e-05,7.4035317e-05,3.7148463e-05,-1.4519294e-05,-8.1360366e-05,-0.00014898627,-0.00019476782,-0.00020026161,-0.00016834532,-0.00010163506,-1.7527796e-05,3.322433e-05,4.1857423e-05,5.1798561e-05,6.3963375e-05,4.6435579e-05,3.2570307e-05,1.8705036e-05,-4.8659254e-05,-0.00015199477,-0.00018901243,-0.00015421844,-7.1419228e-05,4.4211903e-05,0.00014977109,0.00018508829,0.00016258993,0.0001000654,2.5114454e-05,-2.4722041e-05,-4.7089601e-05,-5.5722695e-05,-4.0941792e-05,-9.941138e-06,9.1563113e-06,2.4852845e-05,3.3747547e-05,4.1988228e-05,,
159,,-0.0022507608,0,0.002871,0.002734,0.002568,0.002447,0.002335,0.002217,0.002098,0.002022,0.001999,0.002024,0.002149,0.002294,0.002391,0.002518,0.002635,0.002801,0.003113,0.003522,0.003973,0.004421,0.004826,0.005141,0.00526,0.005142,0.004845,0.004389,0.004014,0.003804,0.003709,0.003755,0.003801,0.003511,0.003061,0.003019,0.003549,0.003908,0.003542,0.002744,0.001941,0.001457,0.001353,0.001329,0.001299,0.001311,0.001365,0.001444,0.001463,0.001352,0.001107,0.000932,0.000875,0.000816,0.000759,0.000706,0.000619,,-6.5097236e-05,-5.5885363e-05,-2.4564995e-06,2.3029683e-05,5.9979529e-05,8.5158649e-05,9.3654043e-05,9.8976459e-05,9.4370522e-05,7.3694985e-05,6.3766633e-05,7.7993859e-05,9.580348e-05,0.00012026612,0.00014053224,0.00012374616,6.2128966e-05,-2.9273286e-05,-0.00013940635,-0.00025199591,-0.00032292733,-0.00032691914,-0.00026632549,-0.00015496418,-1.5455476e-05,6.3868987e-05,7.2978506e-05,7.604913e-05,9.0481064e-05,7.1136131e-05,5.4657114e-05,4.3602866e-05,-3.9713408e-05,-0.00019303992,-0.00027246673,-0.0002296827,-0.00011545548,4.5854657e-05,0.00020470829,0.00027082907,0.00024022518,0.00015332651,4.3602866e-05,-3.4902764e-05,-6.7553736e-05,-7.9938588e-05,-6.6120778e-05,-2.0163767e-05,1.2282497e-05,3.2036847e-05,4.6059365e-05,6.0696008e-05,,
160,,-0.00012845664,0,0.00273,0.002626,0.002494,0.002391,0.002299,0.002208,0.00211,0.002064,0.00206,0.002106,0.002229,0.002367,0.002459,0.002577,0.002701,0.002858,0.003146,0.003517,0.003914,0.004312,0.004693,0.005006,0.005134,0.005046,0.004774,0.004343,0.003991,0.003784,0.003685,0.003707,0.003708,0.003431,0.003032,0.00303,0.003464,0.003632,0.003207,0.002449,0.001713,0.001284,0.001192,0.00116,0.001128,0.001139,0.00118,0.001241,0.001261,0.00116,0.00095,0.000779,0.000728,0.000677,0.000625,0.000568,0.000491,,-5.6828194e-05,-4.7356828e-05,8.8105727e-07,2.6211454e-05,5.9801762e-05,8.5132159e-05,9.0859031e-05,9.339207e-05,8.6784141e-05,6.6960352e-05,5.7488987e-05,7.3017621e-05,9.030837e-05,0.00011189427,0.00013281938,0.00011905286,6.1563877e-05,-2.2577093e-05,-0.00012654185,-0.00024063877,-0.00031662996,-0.00032676211,-0.00027455947,-0.00016839207,-3.1387665e-05,5.0110132e-05,6.5859031e-05,7.7753304e-05,9.0748899e-05,6.1563877e-05,3.7004405e-05,1.8612335e-05,-7.2907489e-05,-0.00021332599,-0.00026035242,-0.00020077093,-8.1277533e-05,8.1828194e-05,0.00022863436,0.00027411894,0.00023656388,0.00014900881,4.2400881e-05,-3.2709251e-05,-6.1894273e-05,-7.5440529e-05,-6.2444934e-05,-2.1255507e-05,1.2444934e-05,3.0396476e-05,4.3832599e-05,5.8920705e-05,,
161,,-0.0027200481,0,0.002757,0.002632,0.00245,0.002326,0.002227,0.002111,0.001998,0.001931,0.001922,0.001965,0.002129,0.002314,0.00244,0.002584,0.002712,0.002889,0.003202,0.003594,0.004029,0.004466,0.00486,0.005174,0.005291,0.005177,0.004859,0.004363,0.003965,0.003763,0.003669,0.003689,0.003688,0.003373,0.002939,0.002868,0.003268,0.003468,0.003066,0.002363,0.001689,0.001285,0.001195,0.00118,0.001152,0.001153,0.001192,0.00125,0.001273,0.001183,0.000991,0.000843,0.000785,0.000735,0.000686,0.000649,0.000573,,-7.3125721e-05,-5.9861592e-05,3.1141869e-06,3.0911188e-05,7.6585928e-05,0.00010957324,0.00011856978,0.00012295271,0.00011637832,8.5582468e-05,6.5974625e-05,7.4394464e-05,9.0311419e-05,0.00011614764,0.00013967705,0.00012502884,6.2629758e-05,-3.4256055e-05,-0.00015697809,-0.00028465975,-0.00036689735,-0.00037197232,-0.00030634371,-0.00018027682,-2.0530565e-05,7.1164937e-05,8.1199539e-05,8.1545559e-05,8.638985e-05,5.2479815e-05,3.2871972e-05,2.8604383e-05,-4.3598616e-05,-0.00018016148,-0.00023679354,-0.00018212226,-7.3241061e-05,7.4163783e-05,0.00021799308,0.00026851211,0.00022825836,0.0001432526,4.3137255e-05,-2.9527105e-05,-5.9976932e-05,-7.27797e-05,-6.0899654e-05,-2.0761246e-05,9.11188e-06,2.9181084e-05,4.3367935e-05,5.7324106e-05,,
162,,-0.0026174686,0,0.002773,0.002656,0.002469,0.00234,0.002233,0.002118,0.001997,0.001931,0.001926,0.001975,0.002135,0.002308,0.002429,0.002573,0.002701,0.002873,0.003175,0.003557,0.003978,0.004405,0.004791,0.005101,0.005231,0.005124,0.004814,0.004318,0.003931,0.003735,0.003639,0.003646,0.003608,0.003289,0.002875,0.002805,0.003159,0.003304,0.002903,0.002239,0.00164,0.001284,0.001207,0.001185,0.00116,0.001157,0.00119,0.001245,0.001266,0.001181,0.001018,0.00088,0.000832,0.000789,0.000743,0.000702,0.000636,,-7.9782082e-05,-6.5133172e-05,2.3002421e-06,3.4140436e-05,8.1355932e-05,0.00011743341,0.00012542373,0.00012845036,0.00011912833,8.7288136e-05,6.7312349e-05,7.6271186e-05,9.1767554e-05,0.00011840194,0.00014285714,0.00012820823,6.6101695e-05,-3.1355932e-05,-0.00015677966,-0.00028946731,-0.0003748184,-0.00038377724,-0.000318523,-0.0001909201,-2.8692494e-05,6.3922518e-05,7.6997579e-05,7.8813559e-05,8.2445521e-05,4.9152542e-05,3.0992736e-05,2.7118644e-05,-4.0072639e-05,-0.00016803874,-0.00021707022,-0.00016125908,-5.3631961e-05,8.2566586e-05,0.00021561743,0.00025847458,0.00021779661,0.00013317191,4.1646489e-05,-2.6150121e-05,-5.4600484e-05,-6.7554479e-05,-5.5569007e-05,-2.1428571e-05,7.9903148e-06,2.6271186e-05,3.9225182e-05,5.3026634e-05,,
163,,-0.0010653871,0,0.00307,0.00295,0.002817,0.002712,0.002625,0.002524,0.002453,0.002416,0.00243,0.002465,0.002546,0.002626,0.002704,0.002807,0.002903,0.003019,0.003221,0.003476,0.003743,0.004011,0.00426,0.004481,0.004603,0.004596,0.004451,0.00415,0.00391,0.003801,0.00375,0.003777,0.003771,0.003542,0.00326,0.003233,0.003464,0.00349,0.003127,0.002541,0.002008,0.001728,0.00168,0.00165,0.001643,0.001671,0.001702,0.001752,0.001763,0.001666,0.001534,0.001431,0.001402,0.001371,0.001336,0.001294,0.00124,,-5.6962751e-05,-4.5959885e-05,8.7106017e-06,3.2664756e-05,6.5100287e-05,7.6790831e-05,7.8968481e-05,7.5530086e-05,6.8538682e-05,5.1690544e-05,4.8366762e-05,5.5472779e-05,6.4068768e-05,7.6790831e-05,8.8022923e-05,7.6217765e-05,4.0687679e-05,-9.512894e-06,-7.6561605e-05,-0.00015484241,-0.00020985673,-0.00022108883,-0.00019472779,-0.00012767908,-3.0830946e-05,2.3266476e-05,2.991404e-05,3.7707736e-05,4.1375358e-05,1.1232092e-05,-5.3868195e-06,-2.0401146e-05,-8.1146132e-05,-0.00016309456,-0.00017524355,-0.0001217192,-2.0515759e-05,0.0001017765,0.00019598854,0.00021570201,0.00018223496,0.00010555874,2.2922636e-05,-2.8080229e-05,-4.8366762e-05,-5.7879656e-05,-4.0458453e-05,-1.1805158e-05,9.1690544e-06,2.1547278e-05,2.991404e-05,3.782235e-05,,
164,,-0.001527094,0,0.003525,0.003427,0.00332,0.003251,0.003175,0.003108,0.003048,0.003035,0.00306,0.003152,0.003218,0.003299,0.003403,0.003528,0.003639,0.003758,0.003994,0.0043,0.004617,0.00494,0.005243,0.005521,0.005694,0.005708,0.005562,0.005253,0.004982,0.00485,0.004791,0.00484,0.004875,0.004607,0.004265,0.004325,0.004694,0.004755,0.004338,0.00365,0.002948,0.00254,0.002464,0.002437,0.002387,0.002425,0.00247,0.002535,0.002514,0.002375,0.0022,0.002054,0.002018,0.001947,0.001852,0.00181,0.00172,,-3.1882229e-05,-2.3974763e-05,6.9821241e-06,2.7507886e-05,4.4332282e-05,5.2996845e-05,5.4931651e-05,5.5436383e-05,4.2902208e-05,3.617245e-05,3.7350158e-05,4.4500526e-05,5.2239748e-05,6.8475289e-05,7.9495268e-05,6.9989485e-05,4.1808623e-05,1.6824395e-07,-5.7118822e-05,-0.00012407992,-0.000173796,-0.00018826498,-0.00016891693,-0.00011305994,-3.2639327e-05,1.3796004e-05,2.1787592e-05,3.7939012e-05,4.8454259e-05,2.170347e-05,8.9169295e-06,-2.5236593e-06,-7.6635121e-05,-0.00016891693,-0.00018262881,-0.00013728707,-5.4511041e-05,7.1840168e-05,0.0001753102,0.00019869611,0.00016639327,0.00010523659,2.5068349e-05,-2.9106204e-05,-4.9463722e-05,-5.4174553e-05,-4.298633e-05,-1.3880126e-05,6.8980021e-06,1.8422713e-05,2.8601472e-05,4.3995794e-05,,
165,,-0.0022839522,0,0.002965,0.002839,0.002679,0.002543,0.002446,0.002337,0.002257,0.002224,0.002206,0.002226,0.002291,0.002344,0.002414,0.002513,0.002597,0.002706,0.002908,0.003166,0.00344,0.003719,0.003991,0.004236,0.004386,0.004394,0.004256,0.003983,0.003753,0.003634,0.003583,0.003631,0.003654,0.00342,0.003119,0.00315,0.003488,0.003565,0.0032,0.002572,0.001931,0.001562,0.001487,0.001454,0.00144,0.001462,0.001505,0.001561,0.001569,0.001458,0.001264,0.001132,0.001082,0.001035,0.001007,0.000951,0.000872,,-6.5301543e-05,-5.1051893e-05,9.5371669e-06,3.3548387e-05,6.5301543e-05,7.5063114e-05,7.2370266e-05,7.2258065e-05,6.631136e-05,5.1725105e-05,5.3520337e-05,6.3057504e-05,6.9565217e-05,8.4263675e-05,9.7615708e-05,8.57223e-05,5.2510519e-05,3.029453e-06,-6.5638149e-05,-0.00014507714,-0.00020319776,-0.00022126227,-0.00019803647,-0.00013037868,-3.601683e-05,1.6830295e-05,2.6591865e-05,4.2412342e-05,5.4081346e-05,2.6928471e-05,1.2678822e-05,-3.5904628e-06,-8.8190743e-05,-0.0002000561,-0.00022316971,-0.0001712202,-6.5638149e-05,8.4151473e-05,0.00020970547,0.00024145863,0.00020880785,0.00012903226,3.0406732e-05,-3.545582e-05,-6.2047686e-05,-7.2819074e-05,-5.2622721e-05,-1.2903226e-05,1.2678822e-05,3.0182328e-05,4.1626928e-05,5.0603086e-05,,
166,,0.002099149,0,0.001885,0.001803,0.001739,0.001684,0.001675,0.001677,0.001654,0.001647,0.001681,0.001695,0.001777,0.001845,0.001903,0.001959,0.002032,0.002105,0.002225,0.002397,0.002572,0.00274,0.0029,0.003031,0.0031,0.003102,0.003021,0.002885,0.002763,0.002689,0.002664,0.002703,0.002706,0.002581,0.002407,0.002438,0.002625,0.002683,0.002493,0.002099,0.001741,0.001608,0.001601,0.001571,0.001567,0.001604,0.001621,0.001654,0.001644,0.001538,0.001473,0.001413,0.001399,0.001403,0.001368,0.00132,0.001267,,-2.221394e-05,-1.371599e-05,2.9519195e-05,3.4289974e-05,4.5918748e-05,5.0689527e-05,5.1882221e-05,4.1893403e-05,4.7260529e-05,3.39918e-05,2.8177413e-05,3.5482669e-05,4.9944092e-05,5.5311219e-05,6.9623556e-05,6.3510995e-05,3.115915e-05,-1.2374208e-05,-6.3660082e-05,-0.00012076034,-0.00016011927,-0.00016608274,-0.00014431606,-8.9303019e-05,-2.4450242e-05,1.2821469e-05,1.9232203e-05,3.1606411e-05,3.5780842e-05,2.3257548e-05,1.4014163e-05,-3.8762579e-06,-7.0219903e-05,-0.00013999255,-0.00015788297,-0.00012433843,-3.3395453e-05,8.3488632e-05,0.00015355945,0.00016921357,0.00014834141,7.4990682e-05,8.9452106e-07,-3.2948192e-05,-4.5918748e-05,-4.6813269e-05,-2.1021245e-05,-3.2799105e-06,9.2433843e-06,1.8337682e-05,1.5654119e-05,2.5344763e-05,,
167,,-0.0014595515,0,0.005795,0.005636,0.005453,0.005351,0.00528,0.005183,0.005101,0.00506,0.005094,0.005142,0.005208,0.005317,0.005408,0.005533,0.005631,0.005758,0.006035,0.006364,0.00669,0.007032,0.007385,0.007683,0.007854,0.007865,0.007721,0.00738,0.007083,0.006944,0.006895,0.006963,0.007016,0.006736,0.006398,0.006528,0.00705,0.007058,0.006487,0.00565,0.004734,0.004178,0.00401,0.003954,0.003866,0.003865,0.003888,0.003966,0.003959,0.003754,0.003531,0.003316,0.003271,0.003198,0.003084,0.002979,0.002806,,-3.0320204e-05,-2.2272598e-05,1.0597903e-05,2.1365826e-05,3.6100878e-05,4.2561632e-05,4.1994899e-05,3.9444602e-05,3.5534146e-05,2.9753471e-05,2.8449986e-05,3.4457353e-05,4.0691414e-05,5.168603e-05,6.1037121e-05,5.2706149e-05,3.0263531e-05,1.020119e-06,-4.0351374e-05,-9.2490791e-05,-0.00012740153,-0.00013601587,-0.00012156418,-8.2006234e-05,-2.0345707e-05,1.4338339e-05,2.0629073e-05,3.4173987e-05,4.788892e-05,2.3009351e-05,5.5539813e-06,-1.1448002e-05,-8.0872768e-05,-0.00016769623,-0.00017512043,-0.00012944177,-5.8713517e-05,5.2422783e-05,0.00014633041,0.00017024653,0.00014383678,9.4757722e-05,3.0320204e-05,-1.5981865e-05,-3.6894304e-05,-4.3411731e-05,-3.1623689e-05,-1.2354775e-05,3.5137433e-06,1.3034854e-05,2.091244e-05,3.7971097e-05,,
168,,-0.0012520317,0,0.005078,0.00498,0.004863,0.004773,0.004683,0.004602,0.004529,0.004541,0.004577,0.004635,0.004708,0.004826,0.004919,0.005029,0.005117,0.005232,0.00545,0.005735,0.006014,0.006295,0.006558,0.006797,0.006926,0.00692,0.006765,0.006475,0.006251,0.006142,0.006096,0.006147,0.006163,0.005934,0.005676,0.005765,0.006094,0.006102,0.005716,0.005035,0.004376,0.004049,0.004002,0.00396,0.003926,0.003954,0.003968,0.004018,0.004015,0.003824,0.003698,0.003575,0.003567,0.003501,0.00344,0.003387,0.003234,,-2.9564077e-05,-2.1107833e-05,7.1451983e-06,2.274664e-05,3.8151426e-05,4.9033104e-05,4.5886595e-05,4.2477876e-05,3.4742707e-05,2.7400852e-05,2.1435595e-05,2.8711898e-05,3.4939364e-05,4.5624385e-05,5.2572927e-05,4.7394297e-05,2.4582104e-05,-5.17863e-06,-4.6411013e-05,-9.236316e-05,-0.00012409046,-0.00012946575,-0.00011340544,-7.1320878e-05,-1.5011472e-05,1.5011472e-05,2.0845624e-05,3.2317273e-05,3.7037037e-05,1.6453622e-05,6.4896755e-06,-1.1471649e-05,-6.935431e-05,-0.00013058014,-0.00013366109,-0.0001008194,-3.0678466e-05,6.3389053e-05,0.00012874467,0.00013870862,0.00011871518,6.6011144e-05,1.0881678e-05,-2.0452311e-05,-3.0612914e-05,-3.7299246e-05,-1.8485742e-05,-3.6053753e-06,3.4087185e-06,7.7351688e-06,1.6191413e-05,2.5172075e-05,,
