icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,rhow_900.0,rhow_910.0,rhow_920.0,rhow_930.0,rhow_940.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0,D2rhow_900.0,D2rhow_910.0,D2rhow_920.0,D2rhow_930.0,D2rhow_940.0
403,,-0.0024183799,0,0.031988,0.032943,0.035054,0.037727,0.040669,0.043222,0.045146,0.047749,0.051473,0.056092,0.061099,0.065966,0.070833,0.07595,0.080603,0.084999,0.089371,0.093861,0.098721,0.103146,0.107543,0.111671,0.114602,0.115076,0.111755,0.105406,0.100579,0.098437,0.097099,0.096258,0.093748,0.086656,0.080107,0.079149,0.080193,0.077859,0.068527,0.053717,0.039036,0.030425,0.028116,0.026639,0.027303,0.028102,0.029443,0.031238,0.031702,0.02917,0.023949,0.019972,0.018251,0.017071,0.015974,0.014768,0.013568,0.012456,0.011456,0.010159,0.009149,0.00836,,6.2692817e-05,6.5220463e-05,4.11359e-05,3.4636972e-05,3.412836e-05,4.426977e-05,5.3373406e-05,5.5130428e-05,4.6689529e-05,3.0943115e-05,1.3280417e-05,-2.8769956e-07,-8.7645616e-06,-1.0110585e-05,-6.9664393e-06,-5.6769288e-06,-1.1749445e-05,-3.296215e-05,-7.1585815e-05,-0.00012679844,-0.00017155114,-0.00018960428,-0.00017638038,-0.00012384439,-4.8914063e-05,-1.454424e-05,-1.112267e-05,1.3871229e-07,-2.9180955e-06,-2.1736729e-05,-2.1608292e-05,-4.1408187e-05,-0.00011386224,-0.0001731489,-0.00017392466,-0.00012206168,-1.2329981e-07,0.00014990688,0.00025063769,0.00027159352,0.00024121039,0.00014529342,3.4837334e-05,-4.3612171e-05,-8.2759861e-05,-0.00010117777,-7.7386044e-05,-2.583131e-05,1.5756688e-05,3.6948843e-05,4.6319629e-05,3.7919829e-05,1.8299747e-05,6.1444406e-06,8.7285991e-06,1.2941343e-05,2.9874517e-05,,
404,,-0.0025335012,0,0.036759,0.037753,0.039917,0.042604,0.045521,0.047931,0.049627,0.052083,0.055748,0.060408,0.065581,0.070569,0.075605,0.081009,0.085868,0.090441,0.095054,0.099894,0.105227,0.110229,0.115365,0.120286,0.123693,0.124081,0.120181,0.113117,0.107668,0.105061,0.103347,0.102286,0.099484,0.091286,0.083706,0.083089,0.085236,0.083519,0.073729,0.057808,0.042111,0.032958,0.030509,0.028806,0.029546,0.030475,0.031904,0.033827,0.03431,0.031525,0.025899,0.02165,0.01979,0.018507,0.017319,0.015976,0.014581,0.013276,0.012109,0.010702,0.009474,0.008511,,5.6868497e-05,5.8266981e-05,3.4957315e-05,2.9334642e-05,3.1025276e-05,4.3429639e-05,5.4387624e-05,5.8032304e-05,5.0637579e-05,3.4531065e-05,1.6968594e-05,3.6734156e-06,-4.9952705e-06,-5.263473e-06,3.0651708e-07,3.577629e-06,-2.3467714e-06,-2.5689963e-05,-6.9009447e-05,-0.00013013566,-0.00018127612,-0.00020321603,-0.00018959997,-0.00013336846,-5.4526515e-05,-1.8027036e-05,-1.3041344e-05,2.2797208e-06,4.0469833e-06,-1.1168716e-05,-5.627462e-06,-2.1757923e-05,-9.9234905e-05,-0.0001687185,-0.00017742071,-0.00013106479,-1.1321975e-05,0.0001405285,0.00024532861,0.00026977334,0.00024151151,0.00014483411,3.3812665e-05,-4.406183e-05,-8.3118811e-05,-0.00010204624,-7.7515296e-05,-2.5608544e-05,1.5254014e-05,3.6030125e-05,4.5043643e-05,3.6346221e-05,1.6384296e-05,4.78454e-06,8.3765371e-06,1.3410122e-05,3.1690992e-05,,
405,,-0.0014241097,0,0.031904,0.032684,0.034461,0.03682,0.039394,0.041512,0.043187,0.045762,0.049756,0.054816,0.060103,0.065089,0.069874,0.074799,0.079422,0.083688,0.087519,0.091444,0.095905,0.099738,0.103143,0.10609,0.107705,0.106327,0.099956,0.09022,0.083842,0.081381,0.079725,0.078247,0.075178,0.069216,0.064591,0.062985,0.060791,0.055834,0.047184,0.035719,0.025591,0.02019,0.018757,0.01781,0.018187,0.018571,0.019276,0.020302,0.020554,0.019069,0.016194,0.013993,0.01302,0.012359,0.011796,0.011144,0.010473,0.009902,0.009445,0.008763,0.008596,0.008428,,7.5244475e-05,8.0961421e-05,5.745603e-05,5.682559e-05,6.4355052e-05,8.1663503e-05,9.1779203e-05,8.6735681e-05,6.5795035e-05,3.5777483e-05,3.7826414e-06,-1.8211126e-05,-2.8205036e-05,-3.0733961e-05,-2.9587706e-05,-2.7646237e-05,-3.8034173e-05,-7.6541176e-05,-0.00014398395,-0.00023195902,-0.00029243114,-0.00030508292,-0.0002652434,-0.00015708708,-1.5180714e-05,5.4604721e-05,6.8302468e-05,7.0652291e-05,3.046889e-05,-3.0819931e-05,-5.3057277e-05,-8.6556578e-05,-0.00014796719,-0.00016581295,-0.00012704087,-5.2598775e-05,8.1240821e-05,0.00021760218,0.00028432138,0.00027669162,0.00023009636,0.00013191962,3.3262886e-05,-3.1299925e-05,-6.3237454e-05,-7.8368019e-05,-5.8423183e-05,-1.9149622e-05,1.2630297e-05,2.9831286e-05,3.7833578e-05,3.0375757e-05,1.7924562e-05,1.0567038e-05,1.177777e-05,1.3590285e-05,2.1728696e-05,,
406,,-0.0022218898,0,0.038521,0.03945,0.041462,0.044009,0.046795,0.049119,0.050736,0.053093,0.056677,0.061246,0.066266,0.0711,0.075967,0.081188,0.085934,0.090354,0.09472,0.099254,0.104318,0.109073,0.113849,0.118338,0.121471,0.121787,0.117916,0.110926,0.105611,0.103125,0.101523,0.100515,0.097822,0.090192,0.083223,0.08248,0.083929,0.081616,0.072058,0.05707,0.042395,0.033751,0.031351,0.029768,0.030385,0.031074,0.032348,0.034113,0.03458,0.03213,0.026992,0.023005,0.021211,0.019971,0.018847,0.017642,0.016457,0.015411,0.014455,0.013229,0.012287,0.011556,,5.5312684e-05,5.7003529e-05,3.5189179e-05,3.0273476e-05,3.2096648e-05,4.4491276e-05,5.5101941e-05,5.8042541e-05,5.0171535e-05,3.401784e-05,1.5957655e-05,2.0241129e-06,-6.7682807e-06,-7.5916487e-06,-2.9062929e-06,-9.8019996e-09,-5.2440698e-06,-2.774456e-05,-7.0064693e-05,-0.00012947461,-0.00017812684,-0.00019879926,-0.00018492943,-0.00012862184,-4.9897079e-05,-1.3193491e-05,-7.6259557e-06,5.9841208e-06,3.9943148e-06,-1.5202901e-05,-1.3306214e-05,-3.063615e-05,-0.00010312684,-0.00016463439,-0.00016692315,-0.00011838855,-2.6073319e-06,0.00014097236,0.00023904627,0.00025988532,0.00023084689,0.00013933542,3.5478338e-05,-3.8913938e-05,-7.6769261e-05,-9.5182317e-05,-7.3652225e-05,-2.5818467e-05,1.3698294e-05,3.4806901e-05,4.4564791e-05,3.7566163e-05,1.9579494e-05,8.0719467e-06,9.5324446e-06,1.2825916e-05,2.7533817e-05,,
407,,-0.0021161364,0,0.03357,0.034454,0.036421,0.038931,0.041702,0.044077,0.045877,0.048449,0.052144,0.056755,0.061861,0.066813,0.071828,0.077186,0.081874,0.086054,0.089954,0.09403,0.098632,0.102689,0.106523,0.110099,0.112107,0.110461,0.103469,0.092787,0.085498,0.082342,0.08015,0.078406,0.075236,0.068147,0.062165,0.060764,0.060032,0.055833,0.046679,0.034816,0.024622,0.019209,0.017778,0.016825,0.017098,0.017445,0.018095,0.019024,0.019248,0.017841,0.015074,0.012973,0.012045,0.011433,0.010869,0.010251,0.009648,0.00913,0.008604,0.007986,0.007668,0.00734,,8.1836906e-05,8.6171261e-05,5.625347e-05,4.958358e-05,5.2134043e-05,6.8153243e-05,8.1321083e-05,8.4745581e-05,7.2115057e-05,4.5915498e-05,1.5797109e-05,-8.4322891e-06,-2.5762542e-05,-3.0834811e-05,-2.6679562e-05,-2.1464009e-05,-2.9552415e-05,-6.8898322e-05,-0.00014353519,-0.00024505221,-0.00032057027,-0.0003427507,-0.00030190031,-0.00018514499,-2.7331506e-05,5.1940609e-05,6.8690559e-05,7.8269124e-05,4.792148e-05,-1.3268139e-05,-2.9495101e-05,-5.1381799e-05,-0.0001200437,-0.00016082962,-0.00013362707,-6.0079165e-05,6.8998621e-05,0.00020751169,0.00028448409,0.00028156108,0.00023123959,0.0001322587,3.443125e-05,-2.8714201e-05,-5.8925725e-05,-7.3347304e-05,-5.5271972e-05,-1.7566672e-05,1.2874107e-05,2.9115398e-05,3.572081e-05,2.9294503e-05,1.6047857e-05,7.2860136e-06,8.0597496e-06,1.1212007e-05,2.0654452e-05,,
408,,-0.00245672,0,0.026507,0.027253,0.028943,0.03115,0.033633,0.035863,0.03761,0.039953,0.043165,0.047109,0.051561,0.055972,0.060561,0.06552,0.069854,0.07372,0.077476,0.081497,0.086026,0.090171,0.094245,0.098168,0.100551,0.099266,0.0929,0.083048,0.076177,0.073055,0.070912,0.06931,0.066371,0.059305,0.053178,0.051968,0.052098,0.048649,0.039958,0.028669,0.019128,0.014212,0.012943,0.01221,0.012366,0.012633,0.013205,0.014026,0.014227,0.012989,0.010581,0.008816,0.008069,0.007544,0.007077,0.006609,0.006125,0.005678,0.005317,0.004859,0.0046,0.004575,,8.5156941e-05,9.0526013e-05,6.0613784e-05,5.2210734e-05,5.2144957e-05,6.5818414e-05,7.8916319e-05,8.5017164e-05,7.6211227e-05,5.3123394e-05,2.5834036e-05,2.6968694e-06,-1.5202779e-05,-1.9963411e-05,-1.3435014e-05,-6.6763962e-06,-1.547411e-05,-5.9742235e-05,-0.0001446114,-0.00026082345,-0.00035094658,-0.00038274168,-0.00034199264,-0.0002163991,-4.5057452e-05,4.2089252e-05,6.2644659e-05,7.7370552e-05,5.2440955e-05,-8.5921602e-06,-2.0349853e-05,-3.8085058e-05,-0.00011425517,-0.00016998499,-0.00014786738,-6.907439e-05,6.7471068e-05,0.00021661288,0.00030322514,0.00030248515,0.00024473268,0.00013916833,3.6531069e-05,-2.7807355e-05,-5.7884026e-05,-7.1532817e-05,-5.3731834e-05,-1.5786553e-05,1.3961233e-05,2.9320233e-05,3.6637958e-05,3.037267e-05,1.6140106e-05,9.3814878e-06,1.0590146e-05,1.2209912e-05,1.8236757e-05,,
409,,-0.0017906221,0,0.02797,0.028665,0.030218,0.032215,0.034455,0.036395,0.037918,0.040127,0.043336,0.047332,0.051781,0.056154,0.060615,0.065402,0.069675,0.073368,0.076645,0.080094,0.084121,0.08765,0.090835,0.093718,0.095057,0.092761,0.085168,0.074375,0.067381,0.064411,0.062307,0.06057,0.057653,0.0518,0.047133,0.045799,0.044495,0.040441,0.033129,0.024194,0.016835,0.0131,0.012087,0.011384,0.011507,0.011701,0.012085,0.012665,0.012773,0.011788,0.009928,0.008528,0.007902,0.007466,0.007047,0.006584,0.006168,0.005798,0.005454,0.005007,0.004985,0.004939,,9.1520981e-05,9.8009446e-05,6.8010188e-05,6.3222967e-05,6.8850919e-05,8.8850424e-05,0.00010463638,0.00010825647,9.3627754e-05,6.1333795e-05,2.2304097e-05,-9.9799708e-06,-3.3105017e-05,-4.3203679e-05,-4.0750723e-05,-3.3807275e-05,-4.466754e-05,-9.9690908e-05,-0.00020233921,-0.00033557034,-0.00042936624,-0.00045111644,-0.00038667689,-0.0002187483,-2.5914295e-06,0.00010638708,0.00013222225,0.00013793922,8.4300586e-05,-4.8465666e-06,-3.0563042e-05,-5.5992681e-05,-0.0001232017,-0.00015152939,-0.00011020499,-3.0404787e-05,0.00010140204,0.00023570139,0.00030048713,0.00028616503,0.00022881729,0.00012826587,3.3243491e-05,-2.5142801e-05,-5.2827576e-05,-6.6229816e-05,-4.9672362e-05,-1.5538686e-05,1.183947e-05,2.6300042e-05,3.2590688e-05,2.6715462e-05,1.7259712e-05,1.1186667e-05,1.2314236e-05,1.4806756e-05,2.0177543e-05,,
410,,-0.0019284911,0,0.030189,0.030994,0.0328,0.03514,0.037776,0.040086,0.041852,0.044328,0.047884,0.052349,0.057322,0.062187,0.067194,0.07269,0.077686,0.082048,0.085978,0.090108,0.094966,0.099354,0.103322,0.106812,0.108567,0.10642,0.098565,0.087238,0.079775,0.076546,0.074241,0.072366,0.069143,0.062504,0.057091,0.055626,0.054432,0.050163,0.041919,0.03148,0.022856,0.018487,0.017298,0.016314,0.016552,0.016812,0.017228,0.017896,0.017943,0.01668,0.014422,0.012759,0.011975,0.011445,0.010891,0.010295,0.009671,0.009118,0.008655,0.008103,0.007798,0.007765,,8.6581744e-05,9.1924327e-05,6.2141419e-05,5.5706397e-05,5.8521221e-05,7.5569643e-05,9.0409266e-05,9.6182445e-05,8.5832187e-05,5.9725296e-05,2.755816e-05,3.8275223e-07,-2.0174232e-05,-2.9256623e-05,-2.7526264e-05,-2.3579132e-05,-3.5524191e-05,-8.6294679e-05,-0.00017907222,-0.00029789287,-0.00038172358,-0.00040252776,-0.00034792975,-0.00020261946,-1.6035724e-05,7.787413e-05,0.00010020134,0.0001081594,6.5905149e-05,-7.0569942e-06,-2.6425852e-05,-4.9087973e-05,-0.00011287204,-0.0001436198,-0.00011071906,-4.0029504e-05,8.5186293e-05,0.00021311325,0.00027658633,0.00026683412,0.00021716405,0.00012005662,2.9137013e-05,-2.5596555e-05,-5.1982537e-05,-6.4804737e-05,-4.7182186e-05,-1.3850846e-05,1.1012101e-05,2.4432351e-05,2.956761e-05,2.3929988e-05,1.2997628e-05,9.4252736e-06,1.1992903e-05,1.5150609e-05,2.2231525e-05,,
411,,-0.0016214007,0,0.036024,0.036908,0.038821,0.041211,0.04382,0.045891,0.047269,0.0494,0.052672,0.056898,0.06163,0.066016,0.070328,0.07514,0.079628,0.083753,0.087681,0.091831,0.096703,0.101398,0.106203,0.1107,0.113343,0.112354,0.106453,0.097529,0.091102,0.088027,0.085912,0.084498,0.08147,0.073845,0.067025,0.066184,0.066999,0.064027,0.054836,0.041613,0.029592,0.023036,0.021236,0.019902,0.020323,0.020829,0.021655,0.022873,0.023172,0.021354,0.017834,0.01515,0.013975,0.013138,0.012366,0.011534,0.010706,0.009902,0.009274,0.008404,0.007884,0.007652,,6.4728942e-05,6.6090868e-05,3.9195964e-05,3.2998579e-05,3.6684524e-05,5.2390398e-05,6.4653974e-05,6.876474e-05,6.0299561e-05,3.9883174e-05,1.8229809e-05,3.5922345e-06,-5.6538648e-06,-5.9974698e-06,2.0428882e-06,8.4589314e-06,5.622628e-08,-3.6934418e-05,-0.0001044247,-0.00019444297,-0.00026624393,-0.00029255158,-0.00026297031,-0.00016874131,-4.6136786e-05,1.462508e-05,2.695113e-05,4.1944805e-05,2.7838256e-05,-8.6463523e-06,-1.0945382e-05,-2.7550877e-05,-0.00010535555,-0.00016533025,-0.00015835819,-9.9489278e-05,2.5751636e-05,0.0001738579,0.00026602527,0.00027755791,0.00023867431,0.00013944742,3.6034798e-05,-3.2011495e-05,-6.5815984e-05,-8.3114936e-05,-6.2592344e-05,-2.0647539e-05,1.2875818e-05,3.0143533e-05,3.8546238e-05,3.1399253e-05,1.6555516e-05,8.6838365e-06,1.1388945e-05,1.4006591e-05,2.4752058e-05,,
412,,-0.0012592515,0,0.024085,0.024816,0.026385,0.028319,0.030405,0.032114,0.033289,0.035038,0.037565,0.040732,0.044356,0.047701,0.051048,0.054896,0.058579,0.061873,0.064815,0.067919,0.071616,0.075242,0.079096,0.08277,0.084472,0.082354,0.075203,0.066053,0.06007,0.057229,0.055209,0.053774,0.051218,0.045533,0.040886,0.040313,0.040323,0.037289,0.030867,0.022483,0.015623,0.012373,0.011537,0.010772,0.010948,0.011181,0.011463,0.011969,0.012005,0.010976,0.009325,0.008175,0.007695,0.007323,0.006964,0.006554,0.006072,0.005531,0.005192,0.004863,0.004948,0.005218,,9.0890075e-05,9.2820939e-05,5.3763845e-05,4.2983185e-05,4.5192952e-05,6.3707796e-05,7.8918716e-05,8.6727989e-05,8.0667221e-05,5.6585052e-05,2.8984419e-05,9.2359677e-06,-6.5542117e-06,-1.2700796e-05,-3.1537451e-06,9.0214272e-06,-3.4111936e-06,-6.4169058e-05,-0.00017916276,-0.00032466411,-0.00043610716,-0.00046980075,-0.00040637185,-0.00022945104,-1.9222827e-05,8.7564697e-05,0.00011692456,0.00013139532,8.5580198e-05,9.7186838e-06,-1.3837861e-06,-2.209767e-05,-0.00010506047,-0.00015553112,-0.00012682561,-5.8237014e-05,7.3673201e-05,0.00021720078,0.00029005873,0.0002808764,0.00022878597,0.00012403658,2.7740084e-05,-2.5508863e-05,-5.0481375e-05,-6.3450347e-05,-4.3337177e-05,-9.815227e-06,1.2711524e-05,2.2634021e-05,2.7364638e-05,2.0499343e-05,1.2496983e-05,1.3398053e-05,1.9855722e-05,2.3138191e-05,2.2537478e-05,,
413,,-0.0027825803,0,0.028438,0.029549,0.031962,0.034992,0.038295,0.041154,0.043298,0.046075,0.049772,0.054239,0.059227,0.064057,0.069023,0.074381,0.078977,0.083058,0.087149,0.091556,0.096535,0.101196,0.106033,0.110783,0.11378,0.113152,0.106987,0.097821,0.091033,0.087626,0.085323,0.083828,0.08064,0.072325,0.064954,0.063941,0.065249,0.062394,0.052704,0.038386,0.025541,0.018926,0.017209,0.016153,0.016439,0.016869,0.017692,0.018901,0.019242,0.017499,0.014097,0.011602,0.010554,0.009835,0.009209,0.008496,0.007844,0.00733,0.006886,0.006281,0.00682,0.008023,,8.8143091e-05,9.0476648e-05,5.273584e-05,3.9022983e-05,3.4343046e-05,4.4940219e-05,5.6640062e-05,6.3012469e-05,5.6377216e-05,3.6913806e-05,1.4956566e-05,-2.6605122e-06,-1.5738693e-05,-1.6148989e-05,-5.4877072e-06,3.4746931e-06,-1.9809597e-06,-3.5497003e-05,-0.00010531782,-0.00019993589,-0.00027812931,-0.00031014521,-0.00028493765,-0.00018559477,-5.7499119e-05,6.6801295e-06,2.2322659e-05,4.1330897e-05,2.9361798e-05,-6.8275796e-06,-5.8531269e-06,-2.4976761e-05,-0.00010910023,-0.00017786326,-0.0001727025,-0.00010853608,2.9624643e-05,0.00019058243,0.00028905985,0.00030052249,0.000254127,0.00014749495,3.782415e-05,-3.1131199e-05,-6.4358752e-05,-8.0110267e-05,-5.9941661e-05,-1.8136359e-05,1.4950155e-05,3.2842902e-05,4.1401417e-05,3.43751e-05,2.5162676e-05,2.5239606e-05,2.5111389e-05,2.6194826e-05,1.8771036e-05,,
414,,-0.0013141744,0,0.016991,0.017147,0.017571,0.0182,0.019092,0.020003,0.020849,0.022091,0.023885,0.026152,0.028787,0.031617,0.034686,0.038108,0.04141,0.044338,0.046825,0.049424,0.052446,0.054894,0.056717,0.058134,0.058278,0.055443,0.048608,0.039935,0.034875,0.032909,0.031551,0.030407,0.028583,0.025573,0.02344,0.022545,0.021169,0.018744,0.015326,0.011541,0.008682,0.007327,0.00693,0.006505,0.006561,0.006584,0.006625,0.006759,0.006706,0.006265,0.005588,0.005088,0.004844,0.004646,0.004464,0.004255,0.004012,0.003827,0.003643,0.003413,0.003392,0.003428,,7.900128e-05,9.6457533e-05,9.5518566e-05,0.00010582586,0.00012317542,0.00015078959,0.00017232181,0.0001822023,0.00017494665,0.00014440888,9.475032e-05,4.5731968e-05,2.4541187e-06,-3.7857448e-05,-6.7690994e-05,-8.3205292e-05,-0.00012556551,-0.00024201878,-0.00042189501,-0.00062230047,-0.00073768673,-0.00073032437,-0.00057381562,-0.00025426803,0.00011587708,0.00029784464,0.00033930858,0.00031766965,0.00019127187,3.2287665e-05,-2.0166453e-05,-5.1856594e-05,-0.00010364917,-9.8250107e-05,-4.214682e-05,3.0431071e-05,0.00014765258,0.00025106701,0.00028040973,0.00024846351,0.00019253094,9.995732e-05,2.3516859e-05,-1.7819035e-05,-3.7217243e-05,-4.8250107e-05,-3.2116944e-05,-7.1916347e-06,9.8378148e-06,1.9163466e-05,2.2556551e-05,1.6005122e-05,1.0029876e-05,1.049936e-05,1.318822e-05,1.6816048e-05,2.242851e-05,,
415,,-0.0011237181,0,0.024177,0.024668,0.025735,0.027075,0.02861,0.029919,0.03098,0.032699,0.035302,0.038612,0.042304,0.045907,0.049573,0.053565,0.057044,0.059578,0.061128,0.062807,0.065174,0.066838,0.067767,0.068372,0.067472,0.062909,0.053717,0.042885,0.036757,0.034374,0.032667,0.031203,0.029106,0.025855,0.023626,0.02267,0.021063,0.018382,0.014896,0.011145,0.008401,0.00714,0.006784,0.006356,0.006422,0.006454,0.006478,0.006601,0.006552,0.006125,0.005494,0.005048,0.004827,0.004653,0.004476,0.004288,0.004058,0.003863,0.003725,0.00353,0.003552,0.003588,,0.00013735176,0.00015153955,0.00011596127,0.00012118377,0.00014455446,0.000187466,0.00021564574,0.00021838755,0.00018344032,0.00010638668,6.3975628e-06,-7.9207921e-05,-0.00014479382,-0.00018796649,-0.0001976934,-0.00017358285,-0.00018646502,-0.00030190404,-0.00049863997,-0.00071963878,-0.00084558808,-0.00082173866,-0.00060879121,-0.0002043956,0.00024160592,0.00045072353,0.00048634534,0.00044053966,0.00026926341,6.6478076e-05,-1.2403438e-06,-3.7710804e-05,-9.2960505e-05,-8.2319661e-05,-1.9018605e-05,5.2638451e-05,0.00016881732,0.00026813187,0.0002885649,0.00024839517,0.00019009901,9.6311609e-05,2.1477532e-05,-1.6712001e-05,-3.4620825e-05,-4.5588075e-05,-2.9420085e-05,-5.3530628e-06,9.5745838e-06,1.7625938e-05,2.1129366e-05,1.5297574e-05,1.0227396e-05,1.1315417e-05,1.4992928e-05,1.721249e-05,2.0585355e-05,,
416,,-0.0011188606,0,0.024504,0.024961,0.02598,0.027276,0.028754,0.030025,0.031054,0.032714,0.035273,0.038566,0.04226,0.045871,0.049553,0.053575,0.057109,0.059774,0.061515,0.063357,0.065854,0.067628,0.068624,0.069286,0.068492,0.064084,0.055026,0.044067,0.037805,0.035394,0.033679,0.032178,0.030007,0.026631,0.024297,0.023275,0.021558,0.018711,0.015013,0.011124,0.008273,0.006927,0.00653,0.006127,0.006164,0.006184,0.006229,0.006363,0.006324,0.005916,0.005253,0.00477,0.004545,0.004351,0.004181,0.00398,0.003753,0.003576,0.003453,0.003266,0.003235,0.003375,,0.00013025493,0.0001439581,0.000111699,0.00011890332,0.00014353054,0.00018649992,0.00021602266,0.00022029822,0.00018664956,0.0001128534,1.767944e-05,-6.488162e-05,-0.00012875848,-0.00017153546,-0.00018521725,-0.00016830741,-0.00018532414,-0.0003003367,-0.00049427609,-0.00071416814,-0.00083912137,-0.0008173374,-0.00061215328,-0.00021903693,0.00022440276,0.00043411897,0.00047033296,0.00042757736,0.00026140773,5.9088237e-05,-9.4917428e-06,-4.4380311e-05,-9.8295121e-05,-8.5746352e-05,-1.8919352e-05,5.8404147e-05,0.00017557586,0.00027605152,0.00029785688,0.00025683288,0.00019417455,0.00010073219,2.4755491e-05,-1.6268505e-05,-3.5294746e-05,-4.6389824e-05,-3.1788787e-05,-7.3112073e-06,9.4489872e-06,1.8149751e-05,2.2981134e-05,1.7529795e-05,1.1287478e-05,1.3660414e-05,1.641815e-05,1.7529795e-05,1.9560686e-05,,
417,,-0.0012728217,0,0.018113,0.018627,0.019773,0.021197,0.022767,0.024139,0.025274,0.026975,0.029389,0.03238,0.035753,0.039066,0.042497,0.04624,0.049347,0.051454,0.052571,0.05379,0.055583,0.056595,0.056882,0.056946,0.055613,0.050928,0.042236,0.032772,0.027695,0.025741,0.024338,0.023161,0.021518,0.019138,0.017619,0.016983,0.015693,0.013639,0.011206,0.008556,0.006735,0.006044,0.005858,0.005459,0.005522,0.005553,0.005482,0.005496,0.005372,0.004995,0.004622,0.004402,0.004303,0.004192,0.00406,0.003899,0.003684,0.003399,0.003206,0.003076,0.00318,0.003358,,0.00019494098,0.00021121783,0.0001498057,0.00014543588,0.00016388298,0.00020954615,0.00024400616,0.00025394824,0.00021567564,0.00011986216,-8.4170394e-06,-0.00012402669,-0.0002201921,-0.00028503556,-0.00030128309,-0.00026776157,-0.00027773297,-0.00041052863,-0.00063368282,-0.00086628052,-0.00098617201,-0.00092954029,-0.00064330229,-0.00013830926,0.00037703644,0.00060690666,0.00063787668,0.0005641176,0.00034040619,9.8980864e-05,1.832979e-05,-2.7597331e-05,-8.484493e-05,-6.3963634e-05,2.874111e-06,6.4080944e-05,0.00017681648,0.0002658846,0.00026650048,0.00021758193,0.00016599457,7.3524452e-05,7.3612435e-06,-1.519173e-05,-2.4371288e-05,-3.2055136e-05,-1.1965687e-05,6.100154e-06,1.0616614e-05,8.4756947e-06,5.6895667e-06,-1.4370555e-06,1.1731065e-07,1.1496444e-05,2.5309773e-05,3.3374881e-05,2.8858421e-05,,
